user_id,country,rec_item_1,rec_item_2,rec_item_3,rec_item_4,rec_item_5
15434.0,United Kingdom,85038,22328,84946,21915,21755
15435.0,United Kingdom,85038,22328,84946,21915,21755
15436.0,United Kingdom,85038,22328,84946,21915,21755
15437.0,United Kingdom,85038,22328,84946,21915,21755
15438.0,United Kingdom,85038,22328,84946,21915,21755
15439.0,United Kingdom,85038,22328,84946,21915,21755
15440.0,United Kingdom,85038,22328,84946,21915,21755
15441.0,United Kingdom,85038,22328,84946,21915,21755
15442.0,United Kingdom,85038,22328,84946,21915,21755
15443.0,United Kingdom,85038,22328,84946,21915,21755
15444.0,United Kingdom,85038,22328,84946,21915,21755
15445.0,United Kingdom,85038,22328,84946,21915,21755
15446.0,United Kingdom,85038,22328,84946,21915,21755
15447.0,United Kingdom,85038,22328,84946,21915,21755
15448.0,United Kingdom,85038,22328,84946,21915,21755
15449.0,United Kingdom,85038,22328,84946,21915,21755
15450.0,United Kingdom,85038,22328,84946,21915,21755
15451.0,United Kingdom,85038,22328,84946,21915,21755
15452.0,United Kingdom,85038,22328,84946,21915,21755
15453.0,United Kingdom,85038,22328,84946,21915,21755
15454.0,United Kingdom,85038,22328,84946,21915,21755
15455.0,United Kingdom,85038,22328,84946,21915,21755
15456.0,United Kingdom,85038,22328,84946,21915,21755
15457.0,United Kingdom,85038,22328,84946,21915,21755
15458.0,United Kingdom,85038,22328,84946,21915,21755
15459.0,United Kingdom,85038,22328,84946,21915,21755
15460.0,United Kingdom,85038,22328,84946,21915,21755
15461.0,United Kingdom,85038,22328,84946,21915,21755
15462.0,United Kingdom,85038,22328,84946,21915,21755
15463.0,United Kingdom,85038,22328,84946,21915,21755
15464.0,United Kingdom,85038,22328,84946,21915,21755
15465.0,United Kingdom,85038,22328,84946,21915,21755
15466.0,United Kingdom,85038,22328,84946,21915,21755
15467.0,United Kingdom,85038,22328,84946,21915,21755
15468.0,United Kingdom,85038,22328,84946,21915,21755
15469.0,United Kingdom,85038,22328,84946,21915,21755
15470.0,United Kingdom,85038,22328,84946,21915,21755
15471.0,United Kingdom,85038,22328,84946,21915,21755
15472.0,United Kingdom,85038,22328,84946,21915,21755
15473.0,United Kingdom,85038,22328,84946,21915,21755
15474.0,United Kingdom,85038,22328,84946,21915,21755
15475.0,United Kingdom,85038,22328,84946,21915,21755
15476.0,United Kingdom,85038,22328,84946,21915,21755
15477.0,United Kingdom,85038,22328,84946,21915,21755
15478.0,United Kingdom,85038,22328,84946,21915,21755
15479.0,United Kingdom,85038,22328,84946,21915,21755
15480.0,Malta,85038,22328,84946,21915,21755
15481.0,Norway,85038,22328,84946,21915,21755
15482.0,United Kingdom,85038,22328,84946,21915,21755
15483.0,United Kingdom,85038,22328,84946,21915,21755
15484.0,United Kingdom,85038,22328,84946,21915,21755
15485.0,United Kingdom,85038,22328,84946,21915,21755
15486.0,United Kingdom,85038,22328,84946,21915,21755
15487.0,United Kingdom,85038,22328,84946,21915,21755
15488.0,United Kingdom,85038,22328,84946,21915,21755
15489.0,United Kingdom,85038,22328,84946,21915,21755
15490.0,United Kingdom,85038,22328,84946,21915,21755
15491.0,United Kingdom,85038,22328,84946,21915,21755
15492.0,United Kingdom,85038,22328,84946,21915,21755
15493.0,United Kingdom,22549,22548,22328,21915,21955
15494.0,United Kingdom,22244,22730,47591C,21035,22077
15495.0,United Kingdom,85038,22328,84946,21915,21755
15496.0,United Kingdom,85038,22328,84946,21915,21755
15497.0,United Kingdom,85038,22328,84946,21915,21755
15498.0,United Kingdom,85038,22328,84946,21915,21755
15499.0,United Kingdom,85038,22328,84946,21915,21755
15500.0,United Kingdom,85038,22328,84946,21915,21755
15501.0,United Kingdom,85038,22328,84946,21915,21755
15502.0,United Kingdom,85038,22328,84946,21915,21755
15503.0,United Kingdom,85038,22328,84946,21915,21755
15504.0,United Kingdom,85038,22328,84946,21915,21755
15505.0,United Kingdom,85038,22328,84946,21915,21755
15506.0,United Kingdom,85038,22328,84946,21915,21755
15507.0,United Kingdom,85038,22328,84946,21915,21755
15508.0,United Kingdom,85038,22328,84946,21915,21755
15509.0,United Kingdom,85038,22328,84946,21915,21755
15510.0,United Kingdom,85038,22328,84946,21915,21755
15511.0,United Kingdom,85038,22328,84946,21915,21755
15512.0,United Kingdom,85038,22328,84946,21915,21755
15513.0,United Kingdom,85038,22328,84946,21915,21755
15514.0,United Kingdom,85038,22328,84946,21915,21755
15515.0,United Kingdom,85038,22328,84946,21915,21755
15516.0,United Kingdom,85038,22328,84946,21915,21755
15517.0,United Kingdom,85038,22328,84946,21915,21755
15518.0,United Kingdom,85038,22328,84946,21915,21755
15519.0,United Kingdom,85038,22328,84946,21915,21755
15520.0,United Kingdom,85038,22328,84946,21915,21755
15521.0,United Kingdom,85038,22328,84946,21915,21755
15522.0,United Kingdom,85038,22328,84946,21915,21755
15523.0,United Kingdom,85038,22328,84946,21915,21755
15524.0,United Kingdom,85038,22328,84946,21915,21755
15525.0,United Kingdom,85038,22328,84946,21915,21755
15526.0,United Kingdom,85038,22328,84946,21915,21755
15527.0,United Kingdom,85038,22328,84946,21915,21755
15528.0,United Kingdom,85038,22328,84946,21915,21755
15529.0,United Kingdom,85038,22328,84946,21915,21755
15530.0,United Kingdom,85038,22328,84946,21915,21755
15531.0,United Kingdom,85038,22328,84946,21915,21755
15532.0,United Kingdom,85038,22328,84946,21915,21755
15533.0,United Kingdom,85038,22328,84946,21915,21755
15534.0,United Kingdom,85038,22328,84946,21915,21755
15535.0,United Kingdom,85038,22328,84946,21915,21755
15536.0,United Kingdom,85038,22328,84946,21915,21755
15537.0,United Kingdom,85038,22328,84946,21915,21755
15538.0,United Kingdom,85038,22328,84946,21915,21755
15539.0,United Kingdom,85038,22328,84946,21915,21755
15540.0,United Kingdom,85038,22328,84946,21915,21755
15541.0,United Kingdom,85038,22328,84946,21915,21755
15542.0,United Kingdom,85038,22328,84946,21915,21755
15543.0,United Kingdom,85038,22328,84946,21915,21755
15544.0,United Kingdom,85038,22328,84946,21915,21755
15545.0,United Kingdom,85038,22328,84946,21915,21755
15546.0,United Kingdom,85038,22328,84946,21915,21755
15547.0,United Kingdom,85038,22328,84946,21915,21755
15548.0,United Kingdom,85038,22328,84946,21915,21755
15549.0,United Kingdom,85038,22328,84946,21915,21755
15550.0,United Kingdom,85038,22328,84946,21915,21755
15551.0,United Kingdom,85038,22328,84946,21915,21755
15552.0,United Kingdom,85038,22328,84946,21915,21755
15553.0,United Kingdom,85038,22328,84946,21915,21755
15554.0,United Kingdom,85038,22328,84946,21915,21755
15555.0,United Kingdom,85038,22328,84946,21915,21755
15556.0,United Kingdom,85038,22328,84946,21915,21755
15557.0,United Kingdom,85038,22328,84946,21915,21755
15558.0,United Kingdom,85038,22328,84946,21915,21755
15559.0,United Kingdom,85038,22328,84946,21915,21755
15560.0,United Kingdom,85038,22328,84946,21915,21755
15561.0,United Kingdom,85038,22328,84946,21915,21755
15562.0,United Kingdom,85038,22328,84946,21915,21755
15563.0,United Kingdom,85038,22328,84946,21915,21755
15564.0,United Kingdom,85038,22328,84946,21915,21755
15565.0,United Kingdom,85038,22328,84946,21915,21755
15566.0,United Kingdom,85038,22328,84946,21915,21755
15567.0,United Kingdom,85038,22328,84946,21915,21755
15568.0,United Kingdom,85038,22328,84946,21915,21755
15569.0,United Kingdom,85038,22328,84946,21915,21755
15570.0,United Kingdom,85038,22328,84946,21915,21755
15571.0,United Kingdom,85038,22328,84946,21915,21755
15572.0,United Kingdom,85038,22328,84946,21915,21755
15573.0,United Kingdom,85038,22328,84946,21915,21755
15574.0,United Kingdom,85038,22328,84946,21915,21755
15575.0,United Kingdom,85038,22328,84946,21915,21755
15576.0,United Kingdom,85038,22328,84946,21915,21755
15577.0,United Kingdom,85038,22328,84946,21915,21755
15578.0,United Kingdom,85038,22328,84946,21915,21755
15579.0,United Kingdom,85038,22328,84946,21915,21755
15580.0,United Kingdom,85038,22328,84946,21915,21755
15581.0,United Kingdom,85038,22328,84946,21915,21755
15582.0,United Kingdom,85038,22328,84946,21915,21755
15583.0,United Kingdom,85038,22328,84946,21915,21755
15584.0,United Kingdom,85038,22328,84946,21915,21755
15585.0,United Kingdom,85038,22328,84946,21915,21755
15586.0,United Kingdom,85038,22328,84946,21915,21755
15587.0,United Kingdom,85038,22328,84946,21915,21755
15588.0,United Kingdom,85038,22328,84946,21915,21755
15589.0,United Kingdom,85038,22328,84946,21915,21755
15590.0,United Kingdom,85038,22328,84946,21915,21755
15591.0,United Kingdom,85038,22328,84946,21915,21755
15592.0,United Kingdom,85038,22328,84946,21915,21755
15593.0,United Kingdom,85038,22328,84946,21915,21755
15594.0,United Kingdom,85038,22328,84946,21915,21755
15595.0,United Kingdom,85038,22328,84946,21915,21755
15596.0,United Kingdom,85038,22328,84946,21915,21755
15597.0,United Kingdom,85038,22328,84946,21915,21755
15598.0,United Kingdom,85038,22328,84946,21915,21755
15599.0,United Kingdom,85038,22328,84946,21915,21755
15600.0,United Kingdom,85038,22328,84946,21915,21755
15601.0,United Kingdom,85038,22328,84946,21915,21755
15602.0,United Kingdom,85038,22328,84946,21915,21755
15603.0,United Kingdom,85038,22328,84946,21915,21755
15604.0,United Kingdom,85038,22328,84946,21915,21755
15605.0,United Kingdom,85038,22328,84946,21915,21755
15606.0,United Kingdom,85038,22328,84946,21915,21755
15607.0,United Kingdom,85038,22328,84946,21915,21755
15608.0,United Kingdom,85038,22328,84946,21915,21755
15609.0,United Kingdom,85038,22328,84946,21915,21755
15610.0,United Kingdom,85038,22328,84946,21915,21755
15611.0,United Kingdom,85038,22328,84946,21915,21755
15612.0,United Kingdom,85038,22328,84946,21915,21755
15613.0,United Kingdom,85038,22328,84946,21915,21755
15614.0,United Kingdom,85038,22328,84946,21915,21755
15615.0,United Kingdom,85038,22328,84946,21915,21755
15616.0,United Kingdom,85038,22328,84946,21915,21755
15617.0,United Kingdom,85038,22328,84946,21915,21755
15618.0,United Kingdom,85038,22328,84946,21915,21755
15619.0,United Kingdom,85038,22328,84946,21915,21755
15620.0,United Kingdom,85038,22328,84946,21915,21755
15621.0,United Kingdom,85038,22328,84946,21915,21755
15622.0,United Kingdom,85038,22328,84946,21915,21755
15623.0,United Kingdom,85038,22328,84946,21915,21755
15624.0,United Kingdom,85038,22328,84946,21915,21755
15625.0,United Kingdom,85038,22328,84946,21915,21755
15626.0,United Kingdom,85038,22328,84946,21915,21755
15627.0,United Kingdom,85038,22328,84946,21915,21755
15628.0,United Kingdom,85038,22328,84946,21915,21755
15629.0,United Kingdom,85038,22328,84946,21915,21755
15630.0,United Kingdom,85038,22328,84946,21915,21755
15631.0,United Kingdom,85038,22328,84946,21915,21755
15632.0,United Kingdom,85038,22328,84946,21915,21755
15633.0,United Kingdom,85038,22328,84946,21915,21755
15634.0,United Kingdom,85038,22328,84946,21915,21755
15635.0,United Kingdom,85038,22328,84946,21915,21755
15636.0,United Kingdom,85038,22328,84946,21915,21755
15637.0,United Kingdom,85038,22328,84946,21915,21755
15638.0,United Kingdom,85038,22328,84946,21915,21755
15639.0,United Kingdom,85038,22328,84946,21915,21755
15640.0,United Kingdom,85038,22328,84946,21915,21755
15641.0,United Kingdom,85038,22328,84946,21915,21755
15642.0,United Kingdom,85038,22328,84946,21915,21755
15643.0,United Kingdom,85038,22328,84946,21915,21755
15644.0,United Kingdom,85038,22328,84946,21915,21755
15645.0,United Kingdom,85038,22328,84946,21915,21755
15646.0,United Kingdom,85038,22328,84946,21915,21755
15647.0,United Kingdom,85038,22328,84946,21915,21755
15648.0,United Kingdom,85038,22328,84946,21915,21755
15649.0,United Kingdom,85038,22328,84946,21915,21755
15650.0,United Kingdom,85038,22328,84946,21915,21755
15651.0,United Kingdom,85038,22328,84946,21915,21755
15652.0,United Kingdom,85038,22328,84946,21915,21755
15653.0,United Kingdom,85038,22328,84946,21915,21755
15654.0,United Kingdom,85038,22328,84946,21915,21755
15655.0,United Kingdom,85038,22328,84946,21915,21755
15656.0,United Kingdom,85038,22328,84946,21915,21755
15657.0,United Kingdom,85038,22328,84946,21915,21755
15658.0,United Kingdom,85038,22328,84946,21915,21755
15659.0,United Kingdom,85038,22328,84946,21915,21755
15660.0,United Kingdom,85038,22328,84946,21915,21755
15661.0,United Kingdom,85038,22328,84946,21915,21755
15662.0,United Kingdom,85038,22328,84946,21915,21755
15663.0,United Kingdom,85038,22328,84946,21915,21755
15664.0,United Kingdom,85038,22328,84946,21915,21755
15665.0,United Kingdom,85038,22328,84946,21915,21755
15666.0,United Kingdom,85038,22328,84946,21915,21755
15667.0,United Kingdom,85038,22328,84946,21915,21755
15668.0,United Kingdom,85038,22328,84946,21915,21755
15669.0,United Kingdom,85038,22328,84946,21915,21755
15670.0,United Kingdom,85038,22328,84946,21915,21755
15671.0,United Kingdom,85038,22328,84946,21915,21755
15672.0,United Kingdom,85038,22328,84946,21915,21755
15673.0,United Kingdom,85038,22328,84946,21915,21755
15674.0,United Kingdom,85038,22328,84946,21915,21755
15675.0,United Kingdom,85038,22328,84946,21915,21755
15676.0,United Kingdom,85038,22328,84946,21915,21755
15677.0,United Kingdom,85038,22328,84946,21915,21755
15678.0,United Kingdom,85038,22328,84946,21915,21755
15679.0,United Kingdom,85038,22328,84946,21915,21755
15680.0,United Kingdom,85038,22328,84946,21915,21755
15681.0,United Kingdom,85038,22328,84946,21915,21755
15682.0,United Kingdom,85038,22328,84946,21915,21755
15683.0,United Kingdom,85038,22328,84946,21915,21755
15684.0,United Kingdom,85038,22328,84946,21915,21755
15685.0,United Kingdom,85038,22328,84946,21915,21755
15686.0,United Kingdom,85038,22328,84946,21915,21755
15687.0,United Kingdom,85038,22328,84946,21915,21755
15688.0,United Kingdom,85038,22328,84946,21915,21755
15689.0,United Kingdom,85038,22328,84946,21915,21755
15690.0,United Kingdom,85038,22328,84946,21915,21755
15691.0,United Kingdom,85038,22328,84946,21915,21755
15692.0,United Kingdom,85038,22328,84946,21915,21755
15693.0,United Kingdom,85038,22328,84946,21915,21755
15694.0,United Kingdom,85038,22328,84946,21915,21755
15695.0,United Kingdom,85038,22328,84946,21915,21755
15696.0,United Kingdom,85038,22328,84946,21915,21755
15697.0,United Kingdom,85038,22328,84946,21915,21755
15698.0,United Kingdom,85038,22328,84946,21915,21755
15699.0,United Kingdom,85038,22328,84946,21915,21755
15700.0,United Kingdom,85038,22328,84946,21915,21755
15701.0,United Kingdom,85038,22328,84946,21915,21755
15702.0,Nigeria,85038,22328,84946,21915,21755
15703.0,United Kingdom,85038,22328,84946,21915,21755
15704.0,United Kingdom,85038,22328,84946,21915,21755
15705.0,United Kingdom,85038,22328,84946,21915,21755
15706.0,United Kingdom,85038,22328,84946,21915,21755
15707.0,United Kingdom,85038,22328,84946,21915,21755
15708.0,United Kingdom,85038,22328,84946,21915,21755
15709.0,United Kingdom,85038,22328,84946,21915,21755
15710.0,United Kingdom,85038,22328,84946,21915,21755
15711.0,United Kingdom,85038,22328,84946,21915,21755
15712.0,United Kingdom,85038,22328,84946,21915,21755
15713.0,United Kingdom,85038,22328,84946,21915,21755
15714.0,United Kingdom,85038,22328,84946,21915,21755
15715.0,United Kingdom,22328,22549,22548,21915,20713
15716.0,United Kingdom,85038,22328,84946,21915,21755
15717.0,United Kingdom,85038,22328,84946,21915,21755
15718.0,United Kingdom,85038,22328,84946,21915,21755
15719.0,United Kingdom,85038,22328,84946,21915,21755
15720.0,United Kingdom,85038,22328,84946,21915,21755
15721.0,United Kingdom,85038,22328,84946,21915,21755
15722.0,United Kingdom,85038,22328,84946,21915,21755
15723.0,United Kingdom,85038,22328,84946,21915,21755
15724.0,United Kingdom,85038,22328,84946,21915,21755
15725.0,United Kingdom,85038,22328,84946,21915,21755
15726.0,United Kingdom,85038,22328,84946,21915,21755
15727.0,United Kingdom,85038,22328,84946,21915,21755
15728.0,United Kingdom,85038,22328,84946,21915,21755
15729.0,United Kingdom,85038,22328,84946,21915,21755
15730.0,United Kingdom,85038,22328,84946,21915,21755
15731.0,United Kingdom,85038,22328,84946,21915,21755
15732.0,United Kingdom,85038,22328,84946,21915,21755
15733.0,United Kingdom,85038,22328,84946,21915,21755
15734.0,United Kingdom,85038,22328,84946,21915,21755
15735.0,United Kingdom,85038,22328,84946,21915,21755
15736.0,United Kingdom,85038,22328,84946,21915,21755
15737.0,United Kingdom,85038,22328,84946,21915,21755
15738.0,United Kingdom,85038,22328,84946,21915,21755
15739.0,United Kingdom,85038,22328,84946,21915,21755
15740.0,United Kingdom,85038,22328,84946,21915,21755
15741.0,United Kingdom,85038,22328,84946,21915,21755
15742.0,United Kingdom,85038,22328,84946,21915,21755
15743.0,United Kingdom,85038,22328,84946,21915,21755
15744.0,United Kingdom,85038,22328,84946,21915,21755
15745.0,United Kingdom,85038,22328,84946,21915,21755
15746.0,United Kingdom,85038,22328,84946,21915,21755
15747.0,United Kingdom,85038,22328,84946,21915,21755
15748.0,United Kingdom,85038,22328,84946,21915,21755
15749.0,United Kingdom,85038,22328,84946,21915,21755
15750.0,United Kingdom,85038,22328,84946,21915,21755
15751.0,United Kingdom,85038,22328,84946,21915,21755
15752.0,United Kingdom,85038,22328,84946,21915,21755
15753.0,United Kingdom,85038,22328,84946,21915,21755
15754.0,United Kingdom,85038,22328,84946,21915,21755
15755.0,United Kingdom,85038,22328,84946,21915,21755
15756.0,United Kingdom,85038,22328,84946,21915,21755
15757.0,United Kingdom,85038,22328,84946,21915,21755
15758.0,United Kingdom,85038,22328,84946,21915,21755
15759.0,United Kingdom,85038,22328,84946,21915,21755
15760.0,Norway,85038,22328,84946,21915,21755
15761.0,United Kingdom,85038,22328,84946,21915,21755
15762.0,United Kingdom,85038,22328,84946,21915,21755
15763.0,United Kingdom,85038,22328,84946,21915,21755
15764.0,United Kingdom,85038,22328,84946,21915,21755
15765.0,United Kingdom,85038,22328,84946,21915,21755
15766.0,United Kingdom,85038,22328,84946,21915,21755
15768.0,United Kingdom,85038,22328,84946,21915,21755
15769.0,United Kingdom,85038,22328,84946,21915,21755
15770.0,United Kingdom,85038,22328,84946,21915,21755
15771.0,United Kingdom,85038,22328,84946,21915,21755
15772.0,United Kingdom,85038,22328,84946,21915,21755
15773.0,United Kingdom,85038,22328,84946,21915,21755
15774.0,United Kingdom,22244,22730,47591C,21035,22077
15775.0,United Kingdom,85038,22328,84946,21915,21755
15776.0,United Kingdom,85038,22328,84946,21915,21755
15777.0,United Kingdom,85038,22328,84946,21915,21755
15778.0,United Kingdom,85038,22328,84946,21915,21755
15779.0,United Kingdom,85038,22328,84946,21915,21755
15780.0,United Kingdom,85038,22328,84946,21915,21755
15781.0,United Kingdom,85038,22328,84946,21915,21755
15782.0,United Kingdom,85038,22328,84946,21915,21755
15783.0,United Kingdom,85038,22328,84946,21915,21755
15784.0,United Kingdom,85038,22328,84946,21915,21755
15785.0,United Kingdom,85038,22328,84946,21915,21755
15786.0,United Kingdom,85038,22328,84946,21915,21755
15787.0,United Kingdom,85038,22328,84946,21915,21755
15788.0,United Kingdom,85038,22328,84946,21915,21755
15789.0,United Kingdom,85038,22328,84946,21915,21755
15790.0,United Kingdom,85038,22328,84946,21915,21755
15791.0,United Kingdom,85038,22328,84946,21915,21755
15792.0,United Kingdom,85038,22328,84946,21915,21755
15793.0,United Kingdom,85038,22328,84946,21915,21755
15794.0,United Kingdom,85038,22328,84946,21915,21755
15795.0,United Kingdom,85038,22328,84946,21915,21755
15796.0,United Kingdom,85038,22328,84946,21915,21755
15797.0,United Kingdom,85038,22328,84946,21915,21755
15798.0,United Kingdom,85038,22328,84946,21915,21755
15799.0,United Kingdom,85038,22328,84946,21915,21755
15800.0,United Kingdom,85038,22328,84946,21915,21755
15801.0,United Kingdom,85038,22328,84946,21915,21755
15802.0,United Kingdom,85038,22328,84946,21915,21755
15803.0,United Kingdom,85038,22328,84946,21915,21755
15804.0,United Kingdom,85038,22328,84946,21915,21755
15805.0,United Kingdom,85038,22328,84946,21915,21755
15806.0,United Kingdom,85038,22328,84946,21915,21755
15807.0,United Kingdom,85038,22328,84946,21915,21755
15808.0,United Kingdom,85038,22328,84946,21915,21755
15809.0,United Kingdom,85038,22328,84946,21915,21755
15810.0,United Kingdom,85038,22328,84946,21915,21755
15811.0,United Kingdom,85038,22328,84946,21915,21755
15812.0,United Kingdom,85038,22328,84946,21915,21755
15813.0,United Kingdom,85038,22328,84946,21915,21755
15814.0,United Kingdom,85038,22328,84946,21915,21755
15815.0,United Kingdom,85038,22328,84946,21915,21755
15816.0,United Kingdom,85038,22328,84946,21915,21755
15817.0,United Kingdom,85038,22328,84946,21915,21755
15818.0,United Kingdom,85038,22328,84946,21915,21755
15819.0,United Kingdom,85038,22328,84946,21915,21755
15820.0,United Kingdom,85038,22328,84946,21915,21755
15821.0,United Kingdom,85038,22328,84946,21915,21755
15822.0,United Kingdom,85038,22328,84946,21915,21755
15823.0,United Kingdom,85038,22328,84946,21915,21755
15824.0,United Kingdom,85038,22328,84946,21915,21755
15825.0,United Kingdom,85038,22328,84946,21915,21755
15826.0,United Kingdom,85038,22328,84946,21915,21755
15827.0,United Kingdom,85038,22328,84946,21915,21755
15828.0,United Kingdom,85038,22328,84946,21915,21755
15829.0,United Kingdom,85038,22328,84946,21915,21755
15830.0,United Kingdom,85038,22328,84946,21915,21755
15831.0,United Kingdom,85038,22328,84946,21915,21755
15832.0,United Kingdom,85038,22328,84946,21915,21755
15833.0,United Kingdom,85038,22328,84946,21915,21755
15834.0,United Kingdom,85038,22328,84946,21915,21755
15835.0,United Kingdom,85038,22328,84946,21915,21755
15836.0,United Kingdom,85038,22328,84946,21915,21755
15837.0,United Kingdom,85038,22328,84946,21915,21755
15838.0,United Kingdom,85038,22328,84946,21915,21755
15839.0,United Kingdom,85038,22328,84946,21915,21755
15840.0,United Kingdom,85038,22328,84946,21915,21755
15841.0,United Kingdom,85038,22328,84946,21915,21755
15842.0,United Kingdom,85038,22328,84946,21915,21755
15843.0,United Kingdom,85038,22328,84946,21915,21755
15844.0,United Kingdom,85038,22328,84946,21915,21755
15845.0,United Kingdom,85038,22328,84946,21915,21755
15846.0,United Kingdom,85038,22328,84946,21915,21755
15847.0,United Kingdom,85038,22328,84946,21915,21755
15848.0,United Kingdom,85038,22328,84946,21915,21755
15850.0,United Kingdom,85038,22328,84946,21915,21755
15851.0,United Kingdom,85038,22328,84946,21915,21755
15852.0,United Kingdom,85038,22328,84946,21915,21755
15853.0,United Kingdom,85038,22328,84946,21915,21755
15854.0,United Kingdom,85038,22328,84946,21915,21755
15855.0,United Kingdom,85038,22328,84946,21915,21755
15856.0,United Kingdom,85038,22328,84946,21915,21755
15857.0,United Kingdom,85038,22328,84946,21915,21755
15858.0,United Kingdom,85038,22328,84946,21915,21755
15859.0,United Kingdom,85038,22328,84946,21915,21755
15860.0,United Kingdom,85038,22328,84946,21915,21755
15861.0,United Kingdom,85038,22328,84946,21915,21755
15862.0,United Kingdom,85038,22328,84946,21915,21755
15863.0,United Kingdom,85038,22328,84946,21915,21755
15864.0,United Kingdom,85038,22328,84946,21915,21755
15865.0,United Kingdom,85038,22328,84946,21915,21755
15866.0,United Kingdom,85038,22328,84946,21915,21755
15867.0,United Kingdom,85038,22328,84946,21915,21755
15868.0,United Kingdom,85038,22328,84946,21915,21755
15869.0,United Kingdom,85038,22328,84946,21915,21755
15870.0,United Kingdom,85038,22328,84946,21915,21755
15871.0,United Kingdom,85038,22328,84946,21915,21755
15872.0,United Kingdom,85038,22328,84946,21915,21755
15873.0,United Kingdom,85038,22328,84946,21915,21755
15874.0,United Kingdom,85038,22328,84946,21915,21755
15875.0,United Kingdom,85038,22328,84946,21915,21755
15876.0,United Kingdom,85038,22328,84946,21915,21755
15877.0,United Kingdom,85038,22328,84946,21915,21755
15878.0,United Kingdom,85038,22328,84946,21915,21755
15879.0,United Kingdom,85038,22328,84946,21915,21755
15880.0,United Kingdom,85038,22328,84946,21915,21755
15881.0,United Kingdom,85038,22328,84946,21915,21755
15882.0,United Kingdom,85038,22328,84946,21915,21755
15883.0,United Kingdom,85038,22328,84946,21915,21755
15884.0,United Kingdom,85038,22328,84946,21915,21755
15885.0,United Kingdom,85038,22328,84946,21915,21755
15886.0,United Kingdom,85038,22328,84946,21915,21755
15887.0,United Kingdom,85038,22328,84946,21915,21755
15888.0,United Kingdom,85038,22328,84946,21915,21755
15889.0,United Kingdom,85038,22328,84946,21915,21755
15890.0,United Kingdom,85038,22328,84946,21915,21755
15891.0,United Kingdom,85038,22328,84946,21915,21755
15892.0,United Kingdom,85038,22328,84946,21915,21755
15893.0,United Kingdom,85038,22328,84946,21915,21755
15894.0,United Kingdom,85038,22328,84946,21915,21755
15895.0,United Kingdom,85038,22328,84946,21915,21755
15897.0,United Kingdom,85038,22328,84946,21915,21755
15898.0,United Kingdom,85038,22328,84946,21915,21755
15899.0,United Kingdom,85038,22328,84946,21915,21755
15900.0,United Kingdom,85038,22328,84946,21915,21755
15901.0,United Kingdom,85038,22328,84946,21915,21755
15902.0,United Kingdom,85038,22328,84946,21915,21755
15903.0,United Kingdom,85038,22328,84946,21915,21755
15904.0,United Kingdom,85038,22328,84946,21915,21755
15905.0,United Kingdom,85038,22328,84946,21915,21755
15906.0,United Kingdom,85038,22328,84946,21915,21755
15907.0,United Kingdom,85038,22328,84946,21915,21755
15908.0,United Kingdom,85038,22328,84946,21915,21755
15909.0,United Kingdom,85038,22328,84946,21915,21755
15910.0,United Kingdom,85038,22328,84946,21915,21755
15911.0,United Kingdom,85038,22328,84946,21915,21755
15912.0,United Kingdom,85038,22328,84946,21915,21755
15913.0,United Kingdom,85038,22328,84946,21915,21755
15914.0,United Kingdom,85038,22328,84946,21915,21755
15915.0,United Kingdom,85038,22328,84946,21915,21755
15916.0,United Kingdom,85038,22328,84946,21915,21755
15917.0,United Kingdom,85038,22328,84946,21915,21755
15918.0,United Kingdom,85038,22328,84946,21915,21755
15919.0,United Kingdom,85038,22328,84946,21915,21755
15920.0,United Kingdom,85038,22328,84946,21915,21755
15921.0,United Kingdom,85038,22328,84946,21915,21755
15922.0,United Kingdom,85038,22328,84946,21915,21755
15923.0,United Kingdom,85038,22328,84946,21915,21755
15924.0,United Kingdom,85038,22328,84946,21915,21755
15925.0,United Kingdom,85038,22328,84946,21915,21755
15926.0,United Kingdom,85038,22328,84946,21915,21755
15927.0,United Kingdom,85038,22328,84946,21915,21755
15928.0,United Kingdom,85038,22328,84946,21915,21755
15929.0,United Kingdom,85038,22328,84946,21915,21755
15930.0,United Kingdom,85038,22328,84946,21915,21755
15931.0,United Kingdom,85038,22328,84946,21915,21755
15932.0,United Kingdom,85038,22328,84946,21915,21755
15933.0,United Kingdom,85038,22328,84946,21915,21755
15934.0,United Kingdom,85038,22328,84946,21915,21755
15935.0,United Kingdom,85038,22328,84946,21915,21755
15936.0,United Kingdom,85038,22328,84946,21915,21755
15937.0,United Kingdom,85038,22328,84946,21915,21755
15938.0,United Kingdom,85038,22328,84946,21915,21755
15939.0,United Kingdom,85038,22328,84946,21915,21755
15940.0,United Kingdom,85038,22328,84946,21915,21755
15941.0,United Kingdom,85038,22328,84946,21915,21755
15942.0,United Kingdom,85038,22328,84946,21915,21755
15943.0,United Kingdom,85038,22328,84946,21915,21755
15944.0,United Kingdom,85038,22328,84946,21915,21755
15945.0,United Kingdom,85038,22328,84946,21915,21755
15946.0,United Kingdom,85038,22328,84946,21915,21755
15947.0,United Kingdom,85038,22328,84946,21915,21755
15948.0,United Kingdom,85038,22328,84946,21915,21755
15949.0,United Kingdom,85038,22328,84946,21915,21755
15950.0,United Kingdom,85038,22328,84946,21915,21755
15951.0,United Kingdom,85038,22328,84946,21915,21755
15952.0,United Kingdom,85038,22328,84946,21915,21755
15953.0,United Kingdom,85038,22328,84946,21915,21755
