customer_id,stock_code,score
14741,22423,1.0477142
14741,21733,0.9623368
14742,22561,1.0520525
14742,21080,1.0209324
14742,84991,0.9943079
14742,22557,0.9680263
14742,22489,0.937607
14743,71459,0.69783545
14743,22178,0.6675177
14743,84949,0.6019057
14743,84970S,0.59046996
14743,84946,0.5877148
14744,22480,1.1142974
14744,22382,1.0657653
14744,22427,1.0382575
14744,21210,1.0215348
14744,84991,0.9956951
14745,21078,1.2554367
14745,22284,1.2533689
14745,20718,1.1930888
14745,20717,1.1800693
14745,22285,1.1693884
14746,22595,1.0283395
14746,22855,0.9314777
14746,22470,0.8342052
14746,35970,0.8172653
14746,22602,0.80712646
14747,47566,0.85547996
14747,22318,0.74902636
14747,21355,0.7409425
14747,84946,0.70804095
14747,47590A,0.6970773
14748,16235,1.4936429
14748,22904,1.4012316
14748,10135,1.3939306
14748,22741,1.3630741
14748,84826,1.3624597
14749,20971,0.923414
14749,20972,0.88238215
14749,22274,0.8802482
14749,21497,0.83835536
14749,22272,0.82239807
14750,21499,0.8028887
14750,21498,0.7906306
14750,16156S,0.5553943
14750,21497,0.5541165
14750,16161P,0.5087098
14751,84970L,0.7256144
14751,21733,0.7035717
14751,84836,0.64519036
14751,84949,0.6384347
14751,84946,0.63106287
14753,22149,0.91840315
14753,22271,0.87723875
14753,22380,0.8066449
14753,22385,0.77867633
14753,22386,0.7681055
14754,85199S,1.296415
14754,85199L,1.2622027
14754,22622,1.1567129
14754,22262,1.0718846
14754,22499,1.0617712
14755,16156S,1.7574873
14755,22969,1.5523708
14755,16161P,1.4998074
14755,21498,1.3438506
14755,22915,1.3079563
14756,22531,1.3171707
14756,84946,1.2660187
14756,22704,1.2032461
14756,21498,1.1883322
14756,21829,1.1685566
14758,84945,1.2647154
14758,21108,1.0832962
14758,22171,1.0451139
14758,21754,1.041945
14758,22318,1.0322514
14759,22073,1.0070865
14759,85066,0.9744537
14759,21843,0.9724784
14759,85123A,0.91154265
14759,84836,0.90554184
14760,85123A,0.68661904
14760,22360,0.65078425
14760,22457,0.64232695
14760,22470,0.6286209
14760,84946,0.6032934
14761,21506,0.90745
14761,22030,0.906918
14761,22910,0.80963415
14761,22813,0.7952232
14761,21508,0.76636136
14762,21888,1.1127659
14762,21915,0.9742331
14762,22045,0.972257
14762,21914,0.9351559
14762,21791,0.91389793
14765,22185,0.43205905
14765,21745,0.35810757
14765,84978,0.3345031
14765,21326,0.31344616
14765,22482,0.30776778
14766,22668,1.6000713
14766,22669,1.4577119
14766,20718,1.3334868
14766,22262,1.3136767
14766,20724,1.3061243
14767,22574,0.7437798
14767,22119,0.7094176
14767,35400,0.7018268
14767,22596,0.6789682
14767,22573,0.6602117
14768,21731,0.6231954
14768,22139,0.5308386
14768,21790,0.49007404
14768,22617,0.46210343
14768,21484,0.45494372
14769,20975,1.5089699
14769,22090,1.4525772
14769,21626,1.3961737
14769,22066,1.38239
14769,84691,1.3475416
14770,22087,1.7040633
14770,22335,1.4412122
14770,79000,1.429559
14770,22341,1.3423581
14770,22029,1.1928587
14771,22585,1.3391564
14771,22466,1.0529711
14771,22227,1.0443921
14771,21508,1.0371222
14771,22027,1.0148803
14772,21231,0.90144247
14772,22646,0.8125371
14772,22645,0.70367914
14772,71477,0.6752755
14772,84945,0.6578013
14773,21231,0.70186377
14773,22646,0.48958114
14773,21354,0.48883367
14773,22617,0.45165843
14773,21788,0.44175124
14774,22219,0.90687406
14774,22297,0.83547413
14774,22295,0.744771
14774,22294,0.73978186
14774,21385,0.72062314
14775,20975,1.313589
14775,21870,1.1789105
14775,21703,1.1426845
14775,22174,1.1274916
14775,21981,1.0232388
14776,22534,1.3261435
14776,22196,1.3154355
14776,21981,1.2988338
14776,84378,1.2981312
14776,84380,1.2814789
14777,21976,0.9203664
14777,22417,0.9036574
14777,22614,0.7910736
14777,84991,0.7676945
14777,21212,0.7546113
14778,84378,0.9236032
14778,23320,0.8667977
14778,23299,0.8519746
14778,22741,0.8489411
14778,22993,0.8393234
14779,22480,0.5793371
14779,82484,0.5523736
14779,22481,0.5455458
14779,22430,0.53206736
14779,22893,0.52521086
14782,22469,0.6071569
14782,84946,0.5725177
14782,85123A,0.52117187
14782,22470,0.50851554
14782,21186,0.49857494
14783,82551,0.9912442
14783,22115,0.9770849
14783,21790,0.9640739
14783,82552,0.9560325
14783,21791,0.8846891
14784,22593,0.9637493
14784,22573,0.89243925
14784,22577,0.840334
14784,22574,0.82350194
14784,22572,0.8111204
14786,21544,0.8886926
14786,20974,0.6572541
14786,22333,0.6241529
14786,15039,0.5913208
14786,10135,0.5670488
14787,22383,0.7690574
14787,22382,0.7665341
14787,22384,0.7220226
14787,20725,0.7151749
14787,20728,0.7048746
14788,20979,1.0779253
14788,21791,0.94536483
14788,22561,0.92233837
14788,21790,0.906584
14788,21915,0.9059986
14790,POST,1.1143639
14790,21786,1.0780427
14790,20975,1.0666776
14790,20974,1.0316529
14790,21577,1.0120469
14791,22077,0.94109
14791,84970L,0.8190155
14791,22082,0.78396285
14791,22427,0.7805886
14791,21260,0.7628564
14793,82578,0.92878675
14793,21907,0.8955789
14793,82551,0.88019556
14793,21164,0.8659225
14793,21770,0.8634453
14794,22728,1.0833073
14794,22897,1.0121201
14794,21154,0.95256513
14794,22730,0.9432422
14794,22697,0.93732464
14795,48194,0.58145654
14795,48187,0.56111276
14795,21523,0.55709773
14795,48184,0.5498734
14795,21524,0.5311321
14796,22969,1.4320514
14796,72741,1.344453
14796,35832,1.3432376
14796,22892,1.3327993
14796,22066,1.3164937
14797,22629,0.8179562
14797,22631,0.7874069
14797,22138,0.7116674
14797,22617,0.61905706
14797,22090,0.6106166
14798,84270,1.108914
14798,21830,1.0540186
14798,85038,1.0329258
14798,21640,1.028973
14798,84755,0.95595944
14799,21817,0.6561445
14799,21819,0.6544689
14799,21809,0.6528943
14799,21810,0.6390003
14799,21011,0.5986411
14800,22042,1.1641092
14800,21650,1.1424036
14800,20828,1.1355665
14800,23078,1.1299381
14800,20973,1.1211619
14802,21034,0.14404398
14802,21818,0.07281178
14802,85040A,0.07053556
14802,75049L,0.06600123
14802,22157,0.06528409
14803,72741,0.8309494
14803,22851,0.78951037
14803,21981,0.77113587
14803,22151,0.76694584
14803,84991,0.74996275
14805,82482,0.8960067
14805,79163,0.8510823
14805,85150,0.831869
14805,15056N,0.80963606
14805,82583,0.8078495
14806,85172,0.64985776
14806,84970L,0.59375024
14806,84970S,0.53592396
14806,21497,0.53181756
14806,22706,0.51001155
14807,84945,0.88803595
14807,84949,0.88534415
14807,22333,0.8790449
14807,22090,0.8620895
14807,20983,0.84835094
14808,22418,1.175646
14808,22992,1.1595014
14808,22027,1.1394408
14808,22549,1.1370822
14808,22025,1.1274483
14809,22477,1.150094
14809,22478,1.0839361
14809,21714,0.9879494
14809,22458,0.9377329
14809,22459,0.93233514
14810,22755,1.1681162
14810,22908,1.0987232
14810,22895,1.083776
14810,22661,1.0497155
14810,23208,1.0422063
14811,82494L,0.8358657
14811,22470,0.82160157
14811,22296,0.7966363
14811,21733,0.7927317
14811,84879,0.7898549
14812,84380,0.8439449
14812,21212,0.8152456
14812,22367,0.7652744
14812,22851,0.7535287
14812,21213,0.75137764
14813,72741,1.1931729
14813,22079,1.0390505
14813,22816,1.0358528
14813,22082,0.9666468
14813,22738,0.89762956
14814,21527,0.69786274
14814,21535,0.67422116
14814,21080,0.66463554
14814,21843,0.6621516
14814,21533,0.6521504
14816,22926,0.11543372
14816,22927,0.11346519
14816,22488,0.09613527
14816,22502,0.0863768
14816,22919,0.07777313
14817,84997D,1.3167543
14817,84997C,1.2920172
14817,22268,1.2866342
14817,84459B,1.2864602
14817,21098,1.2807746
14818,22698,1.1363676
14818,22697,1.1011851
14818,22699,1.0705376
14818,71459,1.0355598
14818,16156S,1.0188802
14819,23160,0.7006196
14819,M,0.692073
14819,23170,0.6823758
14819,22698,0.6652813
14819,23171,0.6426511
14820,84879,1.0650424
14820,22297,1.0047625
14820,84945,0.94183785
14820,21136,0.9129838
14820,22339,0.91064906
14821,22294,1.1469786
14821,22865,1.1386647
14821,22834,1.1283774
14821,84836,1.1249976
14821,84978,1.1236795
14822,20972,0.7967913
14822,22469,0.7566047
14822,22147,0.756266
14822,84879,0.7416003
14822,84836,0.70807886
14823,22427,0.8025819
14823,22469,0.8021076
14823,22969,0.796888
14823,84946,0.7462983
14823,84970S,0.7435602
14824,47591B,1.0703306
14824,21928,1.0440651
14824,22142,1.035631
14824,21929,1.0313023
14824,22411,1.0136553
14825,35971,1.4263928
14825,22896,1.3661839
14825,21390,1.3410692
14825,21011,1.3176131
14825,21098,1.3135774
14826,22219,1.0111492
14826,85123A,0.9687124
14826,21733,0.88814664
14826,22224,0.8604356
14826,22296,0.85492224
14827,23167,0.12016808
14827,23165,0.11612113
14827,85175,0.10012949
14827,84270,0.07634531
14827,23166,0.07546769
14828,20718,1.550097
14828,20717,1.5254794
14828,79323W,1.5239487
14828,79341,1.3643888
14828,84988,1.3154992
14829,22666,1.2861528
14829,22812,1.2229881
14829,22816,1.110693
14829,22665,1.0863614
14829,22738,1.0605198
14831,21035,1.0427973
14831,22071,0.9877263
14831,21242,0.9783648
14831,21537,0.9613612
14831,21243,0.95769066
14832,21034,0.081055894
14832,21818,0.040972453
14832,85040A,0.039684232
14832,75049L,0.037136465
14832,22157,0.036736928
14833,82581,0.57596385
14833,82578,0.57416666
14833,22855,0.5734682
14833,84949,0.54710925
14833,84947,0.5205898
14834,22086,1.0400791
14834,85123A,0.9393792
14834,22791,0.9234693
14834,21733,0.87592447
14834,22945,0.8665411
14835,21714,0.5096513
14835,84763,0.44659996
14835,22528,0.42196673
14835,21713,0.40882406
14835,84691,0.37501347
14837,20977,1.4904517
14837,10135,1.4481392
14837,84347,1.4147426
14837,84670,1.4083548
14837,21704,1.402439
14838,22959,1.2894028
14838,16161P,1.0435367
14838,21500,0.9352491
14838,22834,0.9032329
14838,22837,0.89226484
14839,21380,1.1118577
14839,21291,1.0941417
14839,47590A,1.0862706
14839,47590B,1.0442379
14839,22584,1.0218043
14840,22147,0.97037923
14840,22271,0.85679376
14840,22565,0.8252426
14840,22150,0.8013844
14840,84970S,0.7434434
14841,21626,1.5962162
14841,21621,1.5235579
14841,22585,1.4795855
14841,84945,1.4508122
14841,72800E,1.3838295
14842,22741,1.319526
14842,21212,1.1561978
14842,22090,1.1034412
14842,21977,1.036612
14842,22740,1.0189065
14843,84832,0.8133412
14843,84945,0.7834755
14843,71459,0.7738813
14843,85114C,0.74648345
14843,21187,0.7435676
14844,84029G,1.35699
14844,79321,1.3368595
14844,21622,1.2581971
14844,22191,1.2496972
14844,22558,1.2357941
14845,22502,0.38832393
14845,79321,0.38510585
14845,15036,0.37616897
14845,71053,0.3678686
14845,15034,0.35829097
14846,85049G,0.94264257
14846,85049A,0.90915656
14846,85049E,0.8370775
14846,22705,0.79800266
14846,85049B,0.78022426
14847,84946,1.3595989
14847,22457,1.1676077
14847,84755,1.1042676
14847,22427,1.052243
14847,85066,1.008108
14848,22645,1.0002358
14848,84535B,0.8744919
14848,22646,0.87080824
14848,21592,0.8475192
14848,21122,0.7773633
14849,22158,1.5664532
14849,21704,1.4001777
14849,21914,1.3758427
14849,21791,1.3583553
14849,21584,1.3238407
14850,47590B,1.1669731
14850,21986,1.1457107
14850,47590A,1.0937774
14850,22139,1.0528085
14850,22138,1.0514343
14851,15036,1.0256402
14851,21086,0.9854591
14851,85206A,0.9572173
14851,21989,0.9251801
14851,20975,0.88738036
14852,22855,1.35126
14852,22299,1.2999341
14852,21934,1.2779548
14852,72741,1.235193
14852,22457,1.2051562
14853,22557,1.0724245
14853,22534,0.9870213
14853,22556,0.9529964
14853,22551,0.91538656
14853,22555,0.8991255
14854,22585,1.6047975
14854,22560,1.5518093
14854,21918,1.4622021
14854,20975,1.4275942
14854,21136,1.4178097
14855,22047,1.3359451
14855,85216,1.2714117
14855,21974,1.2584207
14855,21114,1.2386727
14855,22494,1.234078
14857,22505,1.3058467
14857,85132C,1.2528132
14857,22081,1.249612
14857,22179,1.2157068
14857,21975,1.1719223
14858,22382,0.91861546
14858,22662,0.8635404
14858,22383,0.8486528
14858,22384,0.8216369
14858,22630,0.8073991
14859,85099C,0.9889789
14859,20711,0.8725576
14859,23199,0.86113894
14859,22385,0.85195947
14859,21931,0.83024526
14861,22465,1.3358859
14861,72741,1.2776766
14861,84755,1.2656677
14861,22464,1.223634
14861,72756,1.2088481
14862,22620,1.0698059
14862,22489,1.063004
14862,22491,1.016583
14862,21791,0.95867616
14862,22561,0.9121116
14865,20828,0.5333613
14865,16033,0.4931222
14865,22502,0.48531592
14865,22558,0.48292482
14865,71053,0.4722715
14866,21186,1.1960083
14866,21791,1.0313953
14866,22499,1.0017401
14866,22086,0.98320556
14866,21626,0.9756542
14867,85175,1.3242606
14867,22295,1.2632486
14867,22219,1.2571073
14867,82482,1.1888384
14867,82494L,1.1819042
14868,22733,1.4542708
14868,22560,1.1966633
14868,22572,1.1053166
14868,22748,1.1006831
14868,21888,1.0878525
14869,21294,1.487223
14869,21980,1.3459959
14869,21172,1.3112103
14869,22348,1.2788157
14869,22178,1.2671263
14870,21272,1.1234951
14870,22072,1.1043434
14870,21870,1.0871984
14870,21429,1.0461564
14870,82552,1.0397888
14871,22139,1.0443321
14871,22423,1.0430815
14871,84879,1.022005
14871,22086,1.0107238
14871,21733,0.9692615
14872,22356,1.1437681
14872,20724,1.1297683
14872,84375,1.1090363
14872,22355,1.078769
14872,47591D,1.0750207
14873,22348,1.0288782
14873,22697,0.9622116
14873,22624,0.9157964
14873,20914,0.9096712
14873,21212,0.89902914
14874,22178,0.8129885
14874,71459,0.7447113
14874,84520B,0.688847
14874,22851,0.6873019
14874,22465,0.6763766
14875,22151,1.6827679
14875,22423,1.296434
14875,22969,1.2702004
14875,22909,1.221893
14875,22158,1.2059672
14876,22219,0.9372336
14876,21390,0.89141876
14876,22295,0.87387025
14876,22297,0.8683286
14876,21385,0.85942644
14877,22158,0.8895297
14877,22262,0.76849186
14877,22469,0.76617265
14877,22957,0.71755606
14877,22113,0.69703466
14878,21643,1.350936
14878,21647,1.30941
14878,47556B,1.3087351
14878,21642,1.187599
14878,22444,1.1856089
14879,85172,0.69037163
14879,84832,0.55260694
14879,85194S,0.5524862
14879,47505,0.54869956
14879,22288,0.5405654
14880,22666,1.0278578
14880,22720,0.9215522
14880,21519,0.84659183
14880,22961,0.8303335
14880,84380,0.81982565
14882,22464,1.2033106
14882,22130,1.1717229
14882,22469,1.1305896
14882,22186,1.0908018
14882,22465,1.065859
14883,20723,1.0244756
14883,22661,0.9430771
14883,84978,0.9029933
14883,22662,0.8987504
14883,84970S,0.8705169
14884,21577,0.66331685
14884,20719,0.63625467
14884,22355,0.62823695
14884,22661,0.6204151
14884,22353,0.5893541
14885,84347,1.1181614
14885,22086,1.0557332
14885,22144,1.0389917
14885,21098,1.0056939
14885,22945,0.9841138
14886,22960,0.86957955
14886,22384,0.81329674
14886,20725,0.808807
14886,22292,0.78916705
14886,22383,0.77298844
14888,23206,0.96388423
14888,23199,0.96138453
14888,20713,0.91235924
14888,20711,0.9038782
14888,22382,0.8945116
14889,21212,0.8982202
14889,21977,0.8483926
14889,47591D,0.826539
14889,21975,0.772244
14889,22367,0.7710458
14890,22149,1.2205846
14890,22029,1.0757864
14890,22150,1.074497
14890,22273,1.0316061
14890,22045,1.0244315
14891,84970L,1.2026436
14891,84970S,1.1900783
14891,84836,1.1052692
14891,84879,1.1009822
14891,20724,1.0616658
14892,84050,0.9303011
14892,22196,0.72333825
14892,22066,0.64575565
14892,22195,0.6439773
14892,21355,0.6411526
14893,22296,0.91875196
14893,21907,0.89069927
14893,21754,0.875561
14893,82552,0.85665476
14893,22297,0.8510911
14894,22219,1.0492449
14894,22294,1.0401367
14894,22130,0.9684067
14894,79323P,0.95678014
14894,85123A,0.91678774
14895,21829,2.039322
14895,82552,1.4681131
14895,21380,1.4450517
14895,23076,1.4301465
14895,22959,1.4201748
14896,82583,1.1018331
14896,82582,1.0454609
14896,21713,0.99649715
14896,47559B,0.9719162
14896,82600,0.9614365
14897,21363,1.2890463
14897,84971S,1.272387
14897,22444,1.1818547
14897,21756,1.0634303
14897,21272,1.0551674
14898,21314,1.6090095
14898,22294,1.4274545
14898,22297,1.2989748
14898,22457,1.2875379
14898,84978,1.2866673
14899,22488,1.5714879
14899,21326,1.53092
14899,22759,1.3696645
14899,22113,1.3489416
14899,21398,1.2170447
14900,51020A,0.5088742
14900,22604,0.4669942
14900,84270,0.40885735
14900,20963,0.4026875
14900,20751,0.36883128
14901,22907,1.1484648
14901,22720,1.1327943
14901,22847,1.0223691
14901,84991,1.001055
14901,23182,0.9951055
14902,22139,1.2993222
14902,22138,1.2499598
14902,71459,1.0517145
14902,22558,1.0185165
14902,85123A,1.0179238
14903,23103,1.4412196
14903,22460,1.3603715
14903,85062,1.3319635
14903,84755,1.3319128
14903,23147,1.3151207
14904,84077,1.1030452
14904,22561,1.0979532
14904,84347,1.0834765
14904,22560,1.0405173
14904,22492,0.9792629
14905,21172,1.2691824
14905,22178,1.1827422
14905,21713,1.160223
14905,22585,1.0875859
14905,21174,1.0301352
14906,21034,0.081055894
14906,21818,0.04097245
14906,85040A,0.039684225
14906,75049L,0.03713647
14906,22157,0.036736928
14907,84380,1.2120726
14907,21213,1.1727344
14907,84375,1.160395
14907,21584,1.1480209
14907,10135,1.1208245
14908,22469,0.8233973
14908,84836,0.7445795
14908,85123A,0.62832594
14908,22295,0.61131203
14908,22457,0.6095083
14909,22055,1.1644021
14909,21122,1.148175
14909,21124,1.1294205
14909,22138,1.0913182
14909,47556B,1.0694379
14911,20802,1.207023
14911,22259,1.177825
14911,85208,1.1708721
14911,21012,1.1691974
14911,23439,1.1580671
14912,15036,1.0289835
14912,21931,0.9789358
14912,85099B,0.96669453
14912,22422,0.91931844
14912,85099C,0.9053072
14913,22418,1.5045259
14913,22985,1.3449302
14913,22904,1.3108004
14913,22906,1.2916028
14913,85227,1.2810161
14915,22969,1.1848677
14915,22295,1.1766212
14915,21914,1.0720077
14915,21889,1.0620443
14915,21108,1.052777
14916,22969,1.4073799
14916,21985,1.3489687
14916,21984,1.3358679
14916,21992,1.2992802
14916,72741,1.2528076
14917,21718,1.0048277
14917,21868,0.9957727
14917,11001,0.99371815
14917,21715,0.97544515
14917,22650,0.95043707
14918,21136,1.4451311
14918,84879,1.3760858
14918,21165,1.2932469
14918,22219,1.2885566
14918,21809,1.2785522
14919,21292,0.6974944
14919,21291,0.6942605
14919,21980,0.665382
14919,72741,0.6596726
14919,21109,0.6354339
14920,22464,1.2593886
14920,84755,1.2109666
14920,21174,1.1174431
14920,21892,1.0626919
14920,22465,1.0580415
14921,20983,1.0860262
14921,22565,1.0748003
14921,21642,1.0635855
14921,22147,1.0336664
14921,20971,1.0239422
14922,22149,1.1493269
14922,84946,1.0692235
14922,21498,1.0279208
14922,84945,1.0229082
14922,22150,0.9931267
14924,72741,0.95059603
14924,21733,0.86100984
14924,84880,0.828691
14924,84975,0.80968297
14924,82486,0.8066424
14926,79163,0.6561432
14926,72756,0.5360788
14926,22256,0.40308732
14926,22959,0.3825559
14926,85230B,0.37609637
14927,85123A,1.0048722
14927,22952,0.9611222
14927,21212,0.9251508
14927,21733,0.91135275
14927,21977,0.9108398
14928,22047,1.0865626
14928,22046,1.0574775
14928,16161P,0.99122834
14928,22027,0.9297025
14928,22030,0.9153125
14929,22812,1.072897
14929,85048,0.9871837
14929,22748,0.9674512
14929,22580,0.95568705
14929,22555,0.9309017
14930,21980,1.620752
14930,21982,1.3580966
14930,22505,1.33944
14930,21986,1.3348408
14930,20749,1.3274109
14931,22898,0.84824395
14931,22895,0.7835898
14931,22907,0.6400106
14931,23209,0.63779557
14931,22961,0.6101869
14932,21179,0.9161734
14932,22595,0.89364
14932,22579,0.86899745
14932,22571,0.84765124
14932,21164,0.8395889
14933,40001,0.46977058
14933,20829,0.4602448
14933,75049L,0.44405958
14933,22174,0.38917884
14933,72008,0.38291436
14934,21982,1.1766528
14934,22558,1.0915202
14934,20914,1.0708187
14934,21164,1.0543075
14934,21175,1.0188625
14935,22544,1.1847836
14935,22961,1.1031592
14935,21917,1.0998322
14935,22540,1.0841343
14935,22545,1.0648956
14936,22087,1.3597301
14936,84946,1.3572006
14936,22524,1.3337784
14936,22457,1.3134851
14936,22938,1.3066224
14937,21535,1.013664
14937,22073,0.9175353
14937,21527,0.9104145
14937,22072,0.8811897
14937,21217,0.83593786
14938,84950,1.3031278
14938,22356,1.1090161
14938,21108,1.1073096
14938,20718,1.0991448
14938,22151,1.096771
14940,22086,1.0977833
14940,22945,1.0716245
14940,84347,1.0382562
14940,22077,1.0003077
14940,22810,0.92154
14941,84836,0.8832063
14941,84949,0.7929748
14941,22219,0.7791556
14941,84946,0.7569388
14941,84879,0.75019246
14942,21733,0.9199773
14942,84970L,0.8764691
14942,22457,0.8729182
14942,21175,0.8655466
14942,21908,0.8629701
14943,85175,0.8362613
14943,85038,0.46809003
14943,22809,0.4627577
14943,22807,0.42578864
14943,84929,0.40654123
14944,22488,1.6686466
14944,22959,1.3836477
14944,22049,1.2858361
14944,47591D,1.2794372
14944,22427,1.2673209
14945,22950,0.897316
14945,22739,0.8247991
14945,22910,0.8006412
14945,21098,0.7880012
14945,22086,0.77694786
14947,22596,1.0915163
14947,21136,1.0200901
14947,22487,0.9330758
14947,21114,0.92984796
14947,21756,0.9173856
14948,21972,1.055378
14948,84378,1.043866
14948,84992,1.0092672
14948,22417,0.992921
14948,21210,0.9677691
14949,21907,0.93861735
14949,85152,0.87299526
14949,21166,0.85583365
14949,85150,0.8469707
14949,22646,0.8296571
14952,21745,1.6364088
14952,20754,1.5558662
14952,22348,1.5485368
14952,85062,1.4532573
14952,82482,1.4444523
14953,21429,1.1903895
14953,21122,1.0466125
14953,21497,1.0342836
14953,21080,1.0281539
14953,21986,1.019202
14954,21586,0.75330645
14954,20982,0.70822585
14954,20983,0.6854411
14954,21544,0.5864232
14954,85172,0.5846045
14955,84970S,0.8092654
14955,84970L,0.7834265
14955,21733,0.7500663
14955,22178,0.7486892
14955,84836,0.6983892
14956,22528,0.6119479
14956,21911,0.52254486
14956,21172,0.49908972
14956,21868,0.4710107
14956,22458,0.44877487
14957,47591D,0.7324972
14957,47556B,0.69723594
14957,84536B,0.66234183
14957,21232,0.6476419
14957,22646,0.6050705
14958,82494L,1.0104327
14958,21713,0.9123357
14958,84029G,0.82183594
14958,85200,0.7768363
14958,22261,0.7549734
14959,84946,0.97352004
14959,84970L,0.9350213
14959,35961,0.8892566
14959,85123A,0.8802556
14959,71459,0.8582515
14960,21929,0.49619514
14960,22386,0.48412925
14960,85099F,0.48029435
14960,85099C,0.46768653
14960,22411,0.46071017
14961,21700,1.5046419
14961,22079,1.4627703
14961,84380,1.4476838
14961,84378,1.4467164
14961,21313,1.358861
14962,84970L,0.76907253
14962,84970S,0.7334572
14962,22178,0.6523204
14962,47566,0.6435041
14962,21621,0.6239915
14963,21034,1.4623783
14963,22418,1.3513267
14963,M,1.2646482
14963,22147,1.2414011
14963,22565,1.2301657
14964,84755,0.75087285
14964,71459,0.6452074
14964,84970S,0.64365375
14964,84879,0.583251
14964,71477,0.57532966
14965,22855,0.93381345
14965,22998,0.9245578
14965,21232,0.90410626
14965,21390,0.8888397
14965,21231,0.8808569
14966,M,1.11432
14966,16259,1.0781548
14966,85038,1.061831
14966,21248,1.0437241
14966,72741,1.0411199
14967,85152,0.95122397
14967,22111,0.94411707
14967,21175,0.9389089
14967,21908,0.9249986
14967,21169,0.9041766
14968,22185,0.7673037
14968,22583,0.7000792
14968,21713,0.67168784
14968,22080,0.66713935
14968,22812,0.63848567
14969,21291,0.9741219
14969,21980,0.960534
14969,21982,0.8114155
14969,22112,0.8002335
14969,84029E,0.7899295
14970,84978,1.0428004
14970,22507,1.0152757
14970,22458,1.0067118
14970,84975,1.0051461
14970,48173C,1.0050545
14972,84879,0.67426366
14972,22297,0.6116001
14972,21136,0.6108482
14972,84836,0.59328926
14972,22296,0.58395344
14973,22771,1.050904
14973,22212,1.0035313
14973,21136,0.9767798
14973,22296,0.970961
14973,22907,0.91780293
14975,22469,0.8300964
14975,22295,0.78844833
14975,22470,0.75654036
14975,22464,0.7046846
14975,22151,0.70366985
14976,85152,0.9115896
14976,21175,0.8933674
14976,82600,0.8918649
14976,21907,0.8907397
14976,21181,0.8614112
14977,22284,0.44173312
14977,21389,0.32812935
14977,22247,0.30457255
14977,85194L,0.30335528
14977,22291,0.2960286
14978,85123A,0.9886144
14978,21733,0.97378796
14978,71459,0.9442816
14978,85099B,0.9317276
14978,21485,0.9170587
14979,22086,0.87453365
14979,21239,0.84984416
14979,22083,0.8492249
14979,21243,0.84785646
14979,21238,0.84265363
14980,21733,0.65919256
14980,84836,0.5562639
14980,22469,0.5493373
14980,84970S,0.5302181
14980,22130,0.52760345
14981,22367,1.0910325
14981,20727,0.9414104
14981,20726,0.93800503
14981,20728,0.93357116
14981,22384,0.92372346
14982,21239,0.84631497
14982,21240,0.80970705
14982,20676,0.8013706
14982,21238,0.7834594
14982,22297,0.7533798
14983,84949,0.95725095
14983,84947,0.83975434
14983,22178,0.72006345
14983,84946,0.69582736
14983,22460,0.6880456
14984,84836,0.78985214
14984,22070,0.73346984
14984,22469,0.7204563
14984,22470,0.70168203
14984,72802C,0.7001337
14985,20754,0.89476746
14985,22419,0.8323806
14985,85099B,0.7982845
14985,20828,0.79391086
14985,22411,0.78613746
14986,22348,1.0163796
14986,22296,1.0161254
14986,21385,0.98764765
14986,22295,0.98373485
14986,22602,0.9642217
14987,84836,0.7625792
14987,22469,0.7280932
14987,22470,0.6912384
14987,22804,0.6576339
14987,84879,0.5994617
14988,21744,1.2350863
14988,21743,1.1769217
14988,21650,1.1645626
14988,72800E,1.1630411
14988,22299,1.1456914
14989,84988,1.083152
14989,21210,1.0764916
14989,84987,0.9575739
14989,21975,0.9314748
14989,21213,0.9197348
14990,85123A,0.9179927
14990,21326,0.8554784
14990,84946,0.8551036
14990,21733,0.80626374
14990,22469,0.78779304
14991,21830,0.91218174
14991,21126,0.6709298
14991,22587,0.67076844
14991,21121,0.65834814
14991,21123,0.6580303
14992,22867,0.7838398
14992,21829,0.7811035
14992,22633,0.7686041
14992,21640,0.74626595
14992,22632,0.7322949
14993,20718,0.28626758
14993,22130,0.24559292
14993,22319,0.23774742
14993,22355,0.2340706
14993,21578,0.23141906
14994,22645,1.1463333
14994,21034,1.1002505
14994,22432,1.0966626
14994,22027,1.0668412
14994,72741,1.0665351
14995,22296,0.61319196
14995,22470,0.6085912
14995,22469,0.6057826
14995,21733,0.60355794
14995,84879,0.51631343
14996,22574,1.0205512
14996,35970,1.0194812
14996,84970L,1.0023056
14996,22573,0.96976864
14996,22581,0.96592236
14997,20984,1.1526532
14997,84596F,1.1378424
14997,84596B,1.0724099
14997,23077,1.0648767
14997,21385,1.0237945
14998,22585,1.124325
14998,21078,1.1070801
14998,84978,1.0521299
14998,22178,0.9798986
14998,21714,0.9669579
14999,84970S,0.8028072
14999,47566,0.7005353
14999,22178,0.6953552
14999,79321,0.6643877
14999,71053,0.63068485
15001,22151,0.63602895
15001,21034,0.51790625
15001,85123A,0.51066196
15001,22294,0.5097082
15001,21385,0.49790797
15002,21383,1.2993892
15002,22294,1.2915412
15002,22241,1.2353511
15002,22295,1.1946442
15002,85203,1.1590246
15003,85061W,1.1069458
15003,22662,1.0336471
15003,84032B,1.0192566
15003,35961,1.0174799
15003,22650,1.0032903
15004,23192,1.2152433
15004,21891,1.1267965
15004,22138,1.0697248
15004,22635,0.9883423
15004,23167,0.9533491
15005,47504K,1.3005905
15005,37495,1.2604132
